,AOA,injection_location,injection_slot_size,predicted_cl,predicted_cd
990,4,35,2.5,0.25397003566355464,-0.1345461312368245
991,5,35,2.5,0.310242865584673,-0.10713184948033241
992,6,35,2.5,0.36690512157055744,-0.07668915743348635
993,7,35,2.5,0.4235673775564414,-0.048161414385076776
994,8,35,2.5,0.480229633542326,-0.019998021204539446
995,9,35,2.5,0.5368918895282107,0.008884897121377522
996,10,35,2.5,0.5935541455140947,0.038096574802189684
997,11,35,2.5,0.6472300011721623,0.06932188272325433
998,12,35,2.5,0.6993307334565417,0.10079261283692152
999,13,35,2.5,0.7496698008154399,0.1325638470974404
1000,14,35,2.5,0.7998041328392897,0.16523228155087555
1001,15,35,2.5,0.849851168825982,0.19790071600430975
1002,16,35,2.5,0.8988405662274244,0.23056915045774473
1003,17,35,2.5,0.9488929828333594,0.26422287769614317
1004,18,35,2.5,1.0012315070105757,0.2994332166374664
1005,19,35,2.5,1.0535700311877918,0.3346296708764442
1006,20,35,2.5,1.105908555365008,0.37003972650091577
1007,21,35,2.5,1.1541840915779882,0.4056583012792811
1008,22,35,2.5,1.2002852858847401,0.44172773329690457
1009,23,35,2.5,1.2419000664716868,0.4791468506928222
1010,24,35,2.5,1.2807498389323069,0.5165659680887401
1011,25,35,2.5,1.3126761169949164,0.5539850854846577
1012,26,35,2.5,1.3374096169475966,0.5914042028805753
1013,27,35,2.5,1.3487822490282753,0.6288233202764929
1014,28,35,2.5,1.3601548811089543,0.666242437672411
1015,0,40,0.5,0.5430833651799036,0.8407760143741115
1016,1,40,0.5,0.5872724666670359,0.8547693185973911
1017,2,40,0.5,0.6327121818014663,0.8695266240853838
1018,3,40,0.5,0.6744800705198917,0.8857853989756066
1019,4,40,0.5,0.7123602377844667,0.9020441738658288
1020,5,40,0.5,0.7495976968985449,0.9183029487560509
1021,6,40,0.5,0.787075024483211,0.9345617236462737
1022,7,40,0.5,0.8248022227232712,0.950820498536496
1023,8,40,0.5,0.8625294209633316,0.9680718808116556
1024,9,40,0.5,0.9003040814876524,0.985176385902445
1025,10,40,0.5,0.9351975345880841,1.0018507200356905
1026,11,40,0.5,0.9700909876885153,1.0184513423515575
1027,12,40,0.5,1.0049844407889474,1.0350759393516833
1028,13,40,0.5,1.0387520856781,1.0544410510681246
1029,14,40,0.5,1.0692765731788862,1.0739105749151356
1030,15,40,0.5,1.1026408275460884,1.0933800987621467
1031,16,40,0.5,1.1367213949910846,1.112849622609158
1032,17,40,0.5,1.1689056940054718,1.132745404717903
1033,18,40,0.5,1.2006744668241127,1.154193727563218
1034,19,40,0.5,1.2294648737129643,1.1780596080788794
1035,20,40,0.5,1.2549928312720375,1.2026722251122424
1036,21,40,0.5,1.278781029231666,1.2290591980062162
1037,22,40,0.5,1.2951765796606705,1.2533855357176145
1038,23,40,0.5,1.3022762282190663,1.2775926473521217
1039,24,40,0.5,1.3093758767774628,1.3017997589866295
1040,25,40,0.5,1.3152485448148732,1.322305213477926
1041,26,40,0.5,1.3172808519861718,1.3414009727264289
1042,27,40,0.5,1.3174667491337502,1.3573458238340974
1043,28,40,0.5,1.3141762548436222,1.3730298323231291
1044,0,40,1.0,0.458523239224979,0.5502700127821024
1045,1,40,1.0,0.5086242096317024,0.5664690672603496
1046,2,40,1.0,0.5569724350421452,0.5839190839753368
1047,3,40,1.0,0.6026014536311701,0.601369100690324
1048,4,40,1.0,0.648132388981584,0.6215064742019887
1049,5,40,1.0,0.6936633243319981,0.6419474299265787
1050,6,40,1.0,0.7391644063952292,0.6616350899171353
1051,7,40,1.0,0.7808584058028527,0.6817442408610737
1052,8,40,1.0,0.8204590596903982,0.7011656217613127
1053,9,40,1.0,0.8611811291337563,0.7212052218364701
1054,10,40,1.0,0.9039104089276468,0.7428163013723615
1055,11,40,1.0,0.9466396887215376,0.765138808094748
1056,12,40,1.0,0.9888843294336938,0.7874613148171349
1057,13,40,1.0,1.0294133956179101,0.8112205956141016
1058,14,40,1.0,1.0699424618021274,0.8352385930627383
1059,15,40,1.0,1.1079944420063224,0.859259391684923
1060,16,40,1.0,1.141956994136499,0.8836387456464102
1061,17,40,1.0,1.1750574371662679,0.9095469270866624
1062,18,40,1.0,1.2058518424445361,0.9354551085269135
1063,19,40,1.0,1.2344606415742343,0.9613632899671652
1064,20,40,1.0,1.2619964942117967,0.9882925980603358
1065,21,40,1.0,1.289528241614827,1.0154129471725386
1066,22,40,1.0,1.3059022930346142,1.0415822441439901
1067,23,40,1.0,1.3177037243633363,1.0667339967180842
1068,24,40,1.0,1.3288454861658543,1.0902685718567395
1069,25,40,1.0,1.3347794522599645,1.1112178473793202
1070,26,40,1.0,1.333836281897732,1.1319656255800359
1071,27,40,1.0,1.331687895489415,1.1532234720093544
1072,28,40,1.0,1.3276655191855626,1.17449516633311
1073,0,40,1.5,0.3305315502623741,0.21568383471228342
1074,1,40,1.5,0.38539124863994584,0.2343090558553969
1075,2,40,1.5,0.4403832460451625,0.2537319664427345
1076,3,40,1.5,0.49491258480958217,0.2732569302318985
1077,4,40,1.5,0.5487632307293593,0.2947601229889619
1078,5,40,1.5,0.6026138766491362,0.31626331574602534
1079,6,40,1.5,0.6607815223977913,0.33910254168805004
1080,7,40,1.5,0.7190483393544671,0.3652350953252957
1081,8,40,1.5,0.7773151563111433,0.3917955999855801
1082,9,40,1.5,0.8328582721011437,0.4193806714878268
1083,10,40,1.5,0.8867952890868775,0.44899591570958103
1084,11,40,1.5,0.9367070813825911,0.4833955218822626
1085,12,40,1.5,0.9842545010491475,0.5175555480972022
1086,13,40,1.5,1.0318164490296011,0.5524463791853962
1087,14,40,1.5,1.0801533585086631,0.58733721027359
1088,15,40,1.5,1.1244698967926703,0.6222280413617839
1089,16,40,1.5,1.166948882198372,0.6568302396970744
1090,17,40,1.5,1.21080583984811,0.6904301762491133
1091,18,40,1.5,1.2505611730984212,0.7248656867647234
1092,19,40,1.5,1.287362050125587,0.7609282180354243
1093,20,40,1.5,1.3167945556917162,0.7990676233943786
1094,21,40,1.5,1.3460240050352372,0.8367912833571038
1095,22,40,1.5,1.3724635146534216,0.8757440289203813
1096,23,40,1.5,1.387588626999209,0.9143577592859998
1097,24,40,1.5,1.4019727118642162,0.9487850064762052
1098,25,40,1.5,1.4159126196306688,0.9816754024807236
1099,26,40,1.5,1.4288876708784857,1.0135729351848877
1100,27,40,1.5,1.4366557208074855,1.0444641978090867
1101,28,40,1.5,1.4415838500107871,1.072714494217681
1102,0,40,2.0,0.22788130575768312,-0.040722480762907506
1103,1,40,2.0,0.2872601582423922,-0.023029358058577268
1104,2,40,2.0,0.3468791789527861,-0.0037230065352570757
1105,3,40,2.0,0.40904040261106916,0.016464503441242298
1106,4,40,2.0,0.4712016262693511,0.03654376418593046
1107,5,40,2.0,0.5323610637768144,0.05662302493061851
1108,6,40,2.0,0.5934865372317983,0.07778808724494833
1109,7,40,2.0,0.6546120106867825,0.10217005093968755
1110,8,40,2.0,0.7156819876794449,0.12989486467383154
1111,9,40,2.0,0.7763356682065543,0.16056998442340148
1112,10,40,2.0,0.8369893487336639,0.19329735298962875
1113,11,40,2.0,0.8961394163679917,0.22880089695865002
1114,12,40,2.0,0.9538967071684643,0.2643044409276713
1115,13,40,2.0,1.0116539979689376,0.30029146106289284
1116,14,40,2.0,1.0694112887694105,0.3370465372549984
1117,15,40,2.0,1.1240469673806321,0.3750998311780683
1118,16,40,2.0,1.177737575334778,0.41534978152237095
1119,17,40,2.0,1.2280573067307636,0.459039772529143
1120,18,40,2.0,1.2760005877675482,0.5042570919323873
1121,19,40,2.0,1.3221048446021875,0.5485599292609596
1122,20,40,2.0,1.357091334725567,0.5929397396583729
1123,21,40,2.0,1.385223178629349,0.6381408167889219
1124,22,40,2.0,1.4104030170149764,0.6833418939194704
1125,23,40,2.0,1.4342187365732328,0.7285429710500195
1126,24,40,2.0,1.445534766212793,0.7718441332765138
1127,25,40,2.0,1.4568300851408897,0.8151207568936489
1128,26,40,2.0,1.4680924256505288,0.8583973805107838
1129,27,40,2.0,1.475974229148392,0.9029473287656516
1130,28,40,2.0,1.4800680258112358,0.9466745204759143
1131,0,40,2.5,0.16909803944104485,-0.17951979261703044
1132,1,40,2.5,0.22254013053741373,-0.15905465068181357
1133,2,40,2.5,0.27773921417638314,-0.1378121149717148
1134,3,40,2.5,0.33348607826917565,-0.1135579708314188
1135,4,40,2.5,0.3892329423619681,-0.08531890886940484
1136,5,40,2.5,0.44497980645476093,-0.0563363798918169
1137,6,40,2.5,0.5007266705475533,-0.025072370092034266
1138,7,40,2.5,0.5564785117408759,0.006612816311894212
1139,8,40,2.5,0.612238442610394,0.03829800271582322
1140,9,40,2.5,0.6685985463238859,0.06998318911975253
1141,10,40,2.5,0.7250754448772028,0.10166837552368148
1142,11,40,2.5,0.7811864108714255,0.13348290695572695
1143,12,40,2.5,0.83446249425261,0.16506464040754026
1144,13,40,2.5,0.8869463531033499,0.19770703713135296
1145,14,40,2.5,0.9383260759735654,0.23034943385516532
1146,15,40,2.5,0.9891576733950345,0.263163553496943
1147,16,40,2.5,1.0399892708165035,0.29754588094531853
1148,17,40,2.5,1.0908208682379725,0.33398085829871327
1149,18,40,2.5,1.1416524656594413,0.3704202789778406
1150,19,40,2.5,1.190700271354716,0.40685969965696805
1151,20,40,2.5,1.241049943956758,0.4432927434620673
1152,21,40,2.5,1.290876517826919,0.4796589882578985
1153,22,40,2.5,1.3368807051706089,0.5160252330537295
1154,23,40,2.5,1.380867779577768,0.552391477849561
1155,24,40,2.5,1.4183707144060955,0.5901366082205926
1156,25,40,2.5,1.4521062915597294,0.6285707574430774
1157,26,40,2.5,1.4707092517055258,0.6682910220454144
1158,27,40,2.5,1.4851307778702252,0.7092349173800967
1159,28,40,2.5,1.4971590220437492,0.7525543335851231
1160,0,45,0.5,0.6353504576205127,0.9048437133081325
1161,1,45,0.5,0.6764392503708583,0.920302575177354
1162,2,45,0.5,0.7171308209777822,0.9353912301809787
1163,3,45,0.5,0.7579152052397664,0.9498772541599386
1164,4,45,0.5,0.7986664502324261,0.9643632781388981
1165,5,45,0.5,0.8393386619551368,0.9793344544851196
1166,6,45,0.5,0.8770230180264555,0.9958785131820002
1167,7,45,0.5,0.912765043909715,1.0127333978197757
1168,8,45,0.5,0.9485070697929741,1.0296882784786188
1169,9,45,0.5,0.9842490956762331,1.0467122231218822
1170,10,45,0.5,1.0194300893760309,1.0635004592467923
1171,11,45,0.5,1.0533285383462292,1.0821537591296342
1172,12,45,0.5,1.0901159647296896,1.103190371925224
1173,13,45,0.5,1.1271076784125562,1.1241832078142504
1174,14,45,0.5,1.1622272428075882,1.1455472330521677
1175,15,45,0.5,1.1939114641474202,1.167166701003941
1176,16,45,0.5,1.2228577381165968,1.1883626175510853
1177,17,45,0.5,1.2519356577175023,1.21101352011561
1178,18,45,0.5,1.2787535260477418,1.2337415157404972
1179,19,45,0.5,1.3044069900720732,1.2564695113653843
1180,20,45,0.5,1.3287445292576185,1.2791975069902717
1181,21,45,0.5,1.3530820684431637,1.3028094915413624
1182,22,45,0.5,1.372593902959326,1.324536069845188
1183,23,45,0.5,1.379671124715805,1.3474580714119901
1184,24,45,0.5,1.3867589289277518,1.3706905241584832
1185,25,45,0.5,1.391438591064255,1.393560056866315
1186,26,45,0.5,1.3943752547379382,1.414797080457866
1187,27,45,0.5,1.3966228453724576,1.4351834303431314
1188,28,45,0.5,1.3973754098333815,1.4551184734784384
1189,0,45,1.0,0.5483778312597276,0.6154653520590297
1190,1,45,1.0,0.5918020635332568,0.6332421532891658
1191,2,45,1.0,0.6373329988836709,0.6505695971384516
1192,3,45,1.0,0.682863934234085,0.6669697318465357
1193,4,45,1.0,0.7283948695844991,0.6833698665546196
1194,5,45,1.0,0.7739258049349129,0.6998503968008616
1195,6,45,1.0,0.8218060259774242,0.7163666918985268
1196,7,45,1.0,0.869559948226762,0.7328829869961927
1197,8,45,1.0,0.9165110630763529,0.7503697130094209
1198,9,45,1.0,0.963403184101896,0.7686455609071734
1199,10,45,1.0,1.0048358371503365,0.7891395624953523
1200,11,45,1.0,1.0450292487255919,0.8110232069107145
1201,12,45,1.0,1.0852226603008468,0.8337716271800502
1202,13,45,1.0,1.1254160718761022,0.8573138950901456
1203,14,45,1.0,1.1643789528994162,0.882895923159536
1204,15,45,1.0,1.2025097177940542,0.9086518436328018
1205,16,45,1.0,1.2406404826886932,0.9344077641060674
1206,17,45,1.0,1.2754103590079273,0.9605518591068597
1207,18,45,1.0,1.30631099468191,0.9865168750444876
1208,19,45,1.0,1.3349978433349305,1.014490046957501
1209,20,45,1.0,1.362128720382817,1.0429650385979212
1210,21,45,1.0,1.3868143199474539,1.071439991690043
1211,22,45,1.0,1.407530270902763,1.0978014768958504
1212,23,45,1.0,1.4189423655739355,1.1239320089513611
1213,24,45,1.0,1.4291583400708712,1.150062541006873
1214,25,45,1.0,1.4346495518185425,1.1732388306162425
1215,26,45,1.0,1.433091488414411,1.1937545718384734
1216,27,45,1.0,1.4310676973072722,1.2161702215910062
1217,28,45,1.0,1.4284115950638172,1.2391941164278149
1218,0,45,1.5,0.43795031864110673,0.29385877519000103
1219,1,45,1.5,0.4916887286660107,0.3111772565565472
1220,2,45,1.5,0.5456924628694833,0.32849573792309333
1221,3,45,1.5,0.6031084482083864,0.3469237061649205
1222,4,45,1.5,0.6610759943884563,0.36618565049437624
1223,5,45,1.5,0.7190435405685263,0.3854475948238318
1224,6,45,1.5,0.7764901178964312,0.40599520514448434
1225,7,45,1.5,0.8301456900873256,0.4278165496395498
1226,8,45,1.5,0.8838012622782199,0.4545372178399402
1227,9,45,1.5,0.9374568344691145,0.48510895099432144
1228,10,45,1.5,0.9911124066600088,0.5185665774858649
1229,11,45,1.5,1.044389081768446,0.5521414932656793
1230,12,45,1.5,1.093591130000093,0.5857164090454937
1231,13,45,1.5,1.1414883656110666,0.6192913248253084
1232,14,45,1.5,1.1858581220402007,0.6519952918504508
1233,15,45,1.5,1.2308344682089838,0.6861600659596852
1234,16,45,1.5,1.27708443168035,0.7211771226728977
1235,17,45,1.5,1.3218661123432254,0.7566557175807418
1236,18,45,1.5,1.364760973870691,0.7907105270788329
1237,19,45,1.5,1.4044855623283268,0.8245612388052168
1238,20,45,1.5,1.4413910643912746,0.8573781343036891
1239,21,45,1.5,1.4723595283782716,0.8930087293911276
1240,22,45,1.5,1.5003834667891565,0.9289452858141111
1241,23,45,1.5,1.5137115930615908,0.9648818422370943
1242,24,45,1.5,1.5256075441895134,1.0004173766738067
1243,25,45,1.5,1.5361038209557192,1.0354684527305003
1244,26,45,1.5,1.5462431948215836,1.0710303946443687
1245,27,45,1.5,1.5520179128854046,1.1079685127381733
1246,28,45,1.5,1.5570481146984376,1.1458469773933107
1247,0,45,2.0,0.3375457205908314,0.03849946624483218
1248,1,45,2.0,0.3997069442491137,0.05794332869385575
1249,2,45,2.0,0.4611676362303096,0.07764711274855647
1250,3,45,2.0,0.5222931096852936,0.09783005665025406
1251,4,45,2.0,0.5834185831402776,0.11894680086513741
1252,5,45,2.0,0.6445440565952616,0.14006354508002067
1253,6,45,2.0,0.7056695300502456,0.16118028929490408
1254,7,45,2.0,0.7668648455522049,0.18305376224815456
1255,8,45,2.0,0.8283918970772943,0.2051832319243337
1256,9,45,2.0,0.8899189486023837,0.22869840465218771
1257,10,45,2.0,0.9514460001274729,0.2551486674672816
1258,11,45,2.0,1.0129730516525624,0.28796138987308595
1259,12,45,2.0,1.074500103177652,0.3234649338421071
1260,13,45,2.0,1.1360271547027416,0.36023456068466797
1261,14,45,2.0,1.1975542062278306,0.4002601552892873
1262,15,45,2.0,1.2586284027244163,0.44564890670471063
1263,16,45,2.0,1.3194513040969018,0.4922557586473209
1264,17,45,2.0,1.3780127013339682,0.5396123523239956
1265,18,45,2.0,1.4295513229556487,0.5869689460006703
1266,19,45,2.0,1.476356041076132,0.6348688367214235
1267,20,45,2.0,1.5153697920988909,0.6834080923546183
1268,21,45,2.0,1.5434843643214828,0.7319473479878128
1269,22,45,2.0,1.5680417094269965,0.7804866036210076
1270,23,45,2.0,1.5864310256678242,0.8288071279903567
1271,24,45,2.0,1.5976815483222002,0.8750672427424743
1272,25,45,2.0,1.606614704234424,0.9213273574945927
1273,26,45,2.0,1.616582610648623,0.9662636927748006
1274,27,45,2.0,1.6221837696872854,1.010599354013505
1275,28,45,2.0,1.6246153534141667,1.054329655384875
1276,0,45,2.5,0.3020352220507118,-0.10853207743364379
1277,1,45,2.5,0.35821172790308664,-0.0880571987323093
1278,2,45,2.5,0.41438823375546163,-0.06291963068576298
1279,3,45,2.5,0.4700026044034716,-0.037209018828060395
1280,4,45,2.5,0.52576253527299,-0.01149840697035738
1281,5,45,2.5,0.5826738131152633,0.014212204887345398
1282,6,45,2.5,0.6389990491382833,0.04187542735565099
1283,7,45,2.5,0.6951100151325067,0.07003254797491874
1284,8,45,2.5,0.751572644637774,0.09902487865033215
1285,9,45,2.5,0.8083226820356277,0.13124269652968185
1286,10,45,2.5,0.8650727194334822,0.16418856225485778
1287,11,45,2.5,0.9218227568313364,0.1971909003312255
1288,12,45,2.5,0.9785727942291909,0.23058969634049603
1289,13,45,2.5,1.0324933024058667,0.26512985932117844
1290,14,45,2.5,1.0843622604600571,0.3020700948352515
1291,15,45,2.5,1.1347723770657976,0.3393810821792384
1292,16,45,2.5,1.1841771683242157,0.3753187924823706
1293,17,45,2.5,1.2335819595826343,0.4121410861917629
1294,18,45,2.5,1.2829787123804683,0.44896337990115526
1295,19,45,2.5,1.3317616513354213,0.48578567361054764
1296,20,45,2.5,1.3805445902903755,0.5226079673199401
1297,21,45,2.5,1.42835576334203,0.5595477089444831
1298,22,45,2.5,1.4738565970887885,0.5983778963287749
1299,23,45,2.5,1.516754899930038,0.6373806087607042
1300,24,45,2.5,1.5556644153938848,0.6763426435285469
1301,25,45,2.5,1.5879861330699403,0.7173704275215181
1302,26,45,2.5,1.6048109096372325,0.7618391185501578
1303,27,45,2.5,1.6223677991574819,0.8063078095787971
1304,28,45,2.5,1.6380119483532156,0.8531956748428335
1305,0,50,0.5,0.7231043800664982,0.9608654840100347
1306,1,50,0.5,0.7627953865045269,0.9766984703134566
1307,2,50,0.5,0.8022159200135452,0.9922820853364768
1308,3,50,0.5,0.8396917615700119,1.0079962654876307
1309,4,50,0.5,0.8772519243332817,1.0239373893308719
1310,5,50,0.5,0.9158591903407862,1.039211939168374
1311,6,50,0.5,0.9550983965514694,1.0544864890058765
1312,7,50,0.5,0.9943376027621535,1.0697610388433791
1313,8,50,0.5,1.035378823402889,1.0875500094441817
1314,9,50,0.5,1.0705678282301476,1.1070060917789444
1315,10,50,0.5,1.1060570095013624,1.126744309179717
1316,11,50,0.5,1.1405278945678987,1.1465514219467927
1317,12,50,0.5,1.1740494260991514,1.1663585347138683
1318,13,50,0.5,1.2075709576304046,1.1863700896950415
1319,14,50,0.5,1.2410924891616577,1.2084520949937907
1320,15,50,0.5,1.2708927155160563,1.231312460667363
1321,16,50,0.5,1.2994952882667983,1.2539994149598759
1322,17,50,0.5,1.3278147937471638,1.2766863692523887
1323,18,50,0.5,1.356146181023714,1.2993733235449012
1324,19,50,0.5,1.381975990710793,1.322060277837414
1325,20,50,0.5,1.4057420661584763,1.3447472321299265
1326,21,50,0.5,1.4273244622330419,1.367434186422439
1327,22,50,0.5,1.4489068583076072,1.3887814966713408
1328,23,50,0.5,1.4642226264708784,1.4089249767335286
1329,24,50,0.5,1.4709720709664473,1.4299074679072699
1330,25,50,0.5,1.4758657008792202,1.451765043424609
1331,26,50,0.5,1.4800792217696603,1.4762622162192403
1332,27,50,0.5,1.4812940995188173,1.4998098620251705
1333,28,50,0.5,1.4818717504277898,1.5195447775583917
1334,0,50,1.0,0.6332451318489702,0.6759125232302331
1335,1,50,1.0,0.6762843273038375,0.6932660911827937
1336,2,50,1.0,0.7194144585704947,0.7106196591353544
1337,3,50,1.0,0.7657054602740807,0.727973227087915
1338,4,50,1.0,0.8145090261876298,0.74444071130124
1339,5,50,1.0,0.8618697478150983,0.7600484163030035
1340,6,50,1.0,0.9082936873113632,0.7783180058454447
1341,7,50,1.0,0.9543086562023411,0.79720025193771
1342,8,50,1.0,0.9987295166148082,0.8175408900457442
1343,9,50,1.0,1.0431503770272752,0.838576645711393
1344,10,50,1.0,1.0874280863965566,0.8596124013770412
1345,11,50,1.0,1.1309662597897236,0.8810213086336702
1346,12,50,1.0,1.1728529222999569,0.9040879269855094
1347,13,50,1.0,1.2088518617316844,0.9286181943154973
1348,14,50,1.0,1.2448508011634125,0.9541912541461349
1349,15,50,1.0,1.2808497405951407,0.979764313976773
1350,16,50,1.0,1.3148634476129657,1.0053373738074112
1351,17,50,1.0,1.348814956863862,1.030910433638049
1352,18,50,1.0,1.3805794244216016,1.0564834934686869
1353,19,50,1.0,1.4074132087102786,1.0820565532993247
1354,20,50,1.0,1.433638393812878,1.107200050547335
1355,21,50,1.0,1.4598635789154775,1.1335606240358547
1356,22,50,1.0,1.4860887640180775,1.160798876166082
1357,23,50,1.0,1.5010172277180507,1.1869294082215935
1358,24,50,1.0,1.5127829084793067,1.2130599402771043
1359,25,50,1.0,1.5232974937519734,1.2392389899418434
1360,26,50,1.0,1.5252888829407412,1.2665353093899383
1361,27,50,1.0,1.5257737917666356,1.2896782345895208
1362,28,50,1.0,1.5236498172309378,1.3118774286429777
1363,0,50,1.5,0.5480587196847835,0.3619966786277604
1364,1,50,1.5,0.6028001074694587,0.38065877408248855
1365,2,50,1.5,0.6597654188185185,0.3995508063862448
1366,3,50,1.5,0.7177435231951106,0.4188127507157004
1367,4,50,1.5,0.7730705583972277,0.4380746950451561
1368,5,50,1.5,0.8267261305881222,0.4575651368058618
1369,6,50,1.5,0.8803817027790168,0.4824942556070731
1370,7,50,1.5,0.9340372749699108,0.5087877258927611
1371,8,50,1.5,0.9876928471608051,0.5358457979343304
1372,9,50,1.5,1.0398509978657644,0.5656681572531905
1373,10,50,1.5,1.0889191737668342,0.5961902372497727
1374,11,50,1.5,1.1379461922270109,0.6267123172463542
1375,12,50,1.5,1.1854663597425326,0.6572017806980879
1376,13,50,1.5,1.232561845402239,0.6868739515140697
1377,14,50,1.5,1.2796573310619457,0.7183331337472398
1378,15,50,1.5,1.3297215807714877,0.7510653079385411
1379,16,50,1.5,1.3771813605403975,0.7835458950783556
1380,17,50,1.5,1.4202344477179578,0.8162279002350054
1381,18,50,1.5,1.460222957341964,0.8496623521431034
1382,19,50,1.5,1.4981193526362655,0.8826199386044596
1383,20,50,1.5,1.5358910909630017,0.9157937246675677
1384,21,50,1.5,1.5671968552061817,0.9493843587781122
1385,22,50,1.5,1.5972377255901922,0.9861936765405585
1386,23,50,1.5,1.6120537579836052,1.0230446228524057
1387,24,50,1.5,1.6234905787718763,1.0591008823641408
1388,25,50,1.5,1.6341740260899098,1.0964908331254655
1389,26,50,1.5,1.6443342387305566,1.1338807838867906
1390,27,50,1.5,1.6532025982770897,1.1716925474567348
1391,28,50,1.5,1.6589486389963584,1.209571012111872
1392,0,50,2.0,0.44628166246772455,0.12480507110722373
1393,1,50,2.0,0.5081562331168263,0.14592181532210696
1394,2,50,2.0,0.5700308037659279,0.1670385595369902
1395,3,50,2.0,0.6319053744150298,0.18815530375187367
1396,4,50,2.0,0.6937799450641313,0.2092720479667568
1397,5,50,2.0,0.7556545157132328,0.23038879218164005
1398,6,50,2.0,0.8175290863623346,0.2515055363965236
1399,7,50,2.0,0.8794036570114367,0.27262228061140686
1400,8,50,2.0,0.941278227660538,0.2937390248262904
1401,9,50,2.0,1.0031527983096398,0.31485576904117346
1402,10,50,2.0,1.0650273689587417,0.33597251325605704
1403,11,50,2.0,1.1269019396078435,0.3572462999417881
1404,12,50,2.0,1.1887765102569448,0.38777095785784055
1405,13,50,2.0,1.250651080906047,0.43590647610782535
1406,14,50,2.0,1.3125256515551482,0.48444573174102007
1407,15,50,2.0,1.3744002222042504,0.5329849873742143
1408,16,50,2.0,1.436274792853352,0.5815242430074093
1409,17,50,2.0,1.494195269043968,0.6300634986406038
1410,18,50,2.0,1.5505167341861192,0.6786027542737987
1411,19,50,2.0,1.6061365993214451,0.7271420099069934
1412,20,50,2.0,1.6520377064924354,0.7756812655401883
1413,21,50,2.0,1.6913916845167232,0.8242205211733825
1414,22,50,2.0,1.7195276506243333,0.8727597768065775
1415,23,50,2.0,1.73101342082466,0.921299032439772
1416,24,50,2.0,1.7363000486950466,0.9698382880729667
1417,25,50,2.0,1.7415753542461099,1.0183775437061617
1418,26,50,2.0,1.7468506597971725,1.0669167993393565
1419,27,50,2.0,1.752125965348236,1.1154560549725505
1420,28,50,2.0,1.7560919230380678,1.1625200594158727
1421,0,50,2.5,0.4183991410448255,-0.021577607505710764
1422,1,50,2.5,0.4791662170738718,0.0001104132397666685
1423,2,50,2.5,0.5396165497917398,0.021798433985243754
1424,3,50,2.5,0.5993944521503431,0.04688872553691274
1425,4,50,2.5,0.6594833995976439,0.07293435147368478
1426,5,50,2.5,0.7171715635613796,0.099499675894638
1427,6,50,2.5,0.7737522841991014,0.126690445529208
1428,7,50,2.5,0.8303330048368232,0.15437852681527053
1429,8,50,2.5,0.8869137254745454,0.18294109218319105
1430,9,50,2.5,0.943494446112267,0.21335733559344916
1431,10,50,2.5,1.0000751667499888,0.2437735790037075
1432,11,50,2.5,1.0566558873877108,0.2750479357290637
1433,12,50,2.5,1.1132366080254326,0.30899236645412437
1434,13,50,2.5,1.1698830435361296,0.34297015705992023
1435,14,50,2.5,1.2236725754086066,0.37867727392341016
1436,15,50,2.5,1.27575040717471,0.4152924113069209
1437,16,50,2.5,1.3277748785734504,0.45467756433888823
1438,17,50,2.5,1.3772544965811655,0.49468112048168206
1439,18,50,2.5,1.4265776339296325,0.5358878118949684
1440,19,50,2.5,1.4759007712781005,0.5770945033082543
1441,20,50,2.5,1.5252239086265686,0.618301194721541
1442,21,50,2.5,1.5745470459750366,0.6573800995918162
1443,22,50,2.5,1.6234375797898914,0.6963021725924987
1444,23,50,2.5,1.6703517006509183,0.7383053743343555
1445,24,50,2.5,1.7083999174965128,0.78062965118844
1446,25,50,2.5,1.7324836530050625,0.8229539280425248
1447,26,50,2.5,1.7483241771153448,0.8672315960050682
1448,27,50,2.5,1.761922742239272,0.9134613871495793
1449,28,50,2.5,1.7755213073631997,0.9604765208977154
