AOA,injection_location,injection_slot_size,predicted_cl,predicted_cd
23,40,1.0,1.3177037243633363,1.0667339967180842
24,40,1.0,1.3288454861658543,1.0902685718567395
25,40,1.0,1.3347794522599645,1.1112178473793202
26,40,1.0,1.333836281897732,1.1319656255800359
27,40,1.0,1.331687895489415,1.1532234720093544
28,40,1.0,1.3276655191855626,1.17449516633311
0,40,1.5,0.3305315502623741,0.21568383471228342
1,40,1.5,0.38539124863994584,0.2343090558553969
2,40,1.5,0.4403832460451625,0.2537319664427345
3,40,1.5,0.49491258480958217,0.2732569302318985
4,40,1.5,0.5487632307293593,0.2947601229889619
5,40,1.5,0.6026138766491362,0.31626331574602534
6,40,1.5,0.6607815223977913,0.33910254168805004
7,40,1.5,0.7190483393544671,0.3652350953252957
8,40,1.5,0.7773151563111433,0.3917955999855801
9,40,1.5,0.8328582721011437,0.4193806714878268
10,40,1.5,0.8867952890868775,0.44899591570958103
11,40,1.5,0.9367070813825911,0.4833955218822626
12,40,1.5,0.9842545010491475,0.5175555480972022
13,40,1.5,1.0318164490296011,0.5524463791853962
14,40,1.5,1.0801533585086631,0.58733721027359
15,40,1.5,1.1244698967926703,0.6222280413617839
16,40,1.5,1.166948882198372,0.6568302396970744
17,40,1.5,1.21080583984811,0.6904301762491133
18,40,1.5,1.2505611730984212,0.7248656867647234
19,40,1.5,1.287362050125587,0.7609282180354243
20,40,1.5,1.3167945556917162,0.7990676233943786
21,40,1.5,1.3460240050352372,0.8367912833571038
22,40,1.5,1.3724635146534216,0.8757440289203813
23,40,1.5,1.387588626999209,0.9143577592859998
24,40,1.5,1.4019727118642162,0.9487850064762052
25,40,1.5,1.4159126196306688,0.9816754024807236
26,40,1.5,1.4288876708784857,1.0135729351848877
27,40,1.5,1.4366557208074855,1.0444641978090867
28,40,1.5,1.4415838500107871,1.072714494217681
0,40,2.0,0.22788130575768312,-0.040722480762907506
1,40,2.0,0.2872601582423922,-0.023029358058577268
2,40,2.0,0.3468791789527861,-0.0037230065352570757
3,40,2.0,0.40904040261106916,0.016464503441242298
4,40,2.0,0.4712016262693511,0.03654376418593046
5,40,2.0,0.5323610637768144,0.05662302493061851
6,40,2.0,0.5934865372317983,0.07778808724494833
7,40,2.0,0.6546120106867825,0.10217005093968755
8,40,2.0,0.7156819876794449,0.12989486467383154
9,40,2.0,0.7763356682065543,0.16056998442340148
10,40,2.0,0.8369893487336639,0.19329735298962875
11,40,2.0,0.8961394163679917,0.22880089695865002
12,40,2.0,0.9538967071684643,0.2643044409276713
13,40,2.0,1.0116539979689376,0.30029146106289284
14,40,2.0,1.0694112887694105,0.3370465372549984
15,40,2.0,1.1240469673806321,0.3750998311780683
16,40,2.0,1.177737575334778,0.41534978152237095
17,40,2.0,1.2280573067307636,0.459039772529143
18,40,2.0,1.2760005877675482,0.5042570919323873
19,40,2.0,1.3221048446021875,0.5485599292609596
20,40,2.0,1.357091334725567,0.5929397396583729
21,40,2.0,1.385223178629349,0.6381408167889219
22,40,2.0,1.4104030170149764,0.6833418939194704
23,40,2.0,1.4342187365732328,0.7285429710500195
24,40,2.0,1.445534766212793,0.7718441332765138
25,40,2.0,1.4568300851408897,0.8151207568936489
26,40,2.0,1.4680924256505288,0.8583973805107838
27,40,2.0,1.475974229148392,0.9029473287656516
28,40,2.0,1.4800680258112358,0.9466745204759143
0,40,2.5,0.16909803944104485,-0.17951979261703044
1,40,2.5,0.22254013053741373,-0.15905465068181357
2,40,2.5,0.27773921417638314,-0.1378121149717148
3,40,2.5,0.33348607826917565,-0.1135579708314188
4,40,2.5,0.3892329423619681,-0.08531890886940484
5,40,2.5,0.44497980645476093,-0.0563363798918169
6,40,2.5,0.5007266705475533,-0.025072370092034266
7,40,2.5,0.5564785117408759,0.006612816311894212
8,40,2.5,0.612238442610394,0.03829800271582322
9,40,2.5,0.6685985463238859,0.06998318911975253
10,40,2.5,0.7250754448772028,0.10166837552368148
11,40,2.5,0.7811864108714255,0.13348290695572695
12,40,2.5,0.83446249425261,0.16506464040754026
13,40,2.5,0.8869463531033499,0.19770703713135296
14,40,2.5,0.9383260759735654,0.23034943385516532
15,40,2.5,0.9891576733950345,0.263163553496943
16,40,2.5,1.0399892708165035,0.29754588094531853
17,40,2.5,1.0908208682379725,0.33398085829871327
18,40,2.5,1.1416524656594413,0.3704202789778406
19,40,2.5,1.190700271354716,0.40685969965696805
20,40,2.5,1.241049943956758,0.4432927434620673
21,40,2.5,1.290876517826919,0.4796589882578985
22,40,2.5,1.3368807051706089,0.5160252330537295
23,40,2.5,1.380867779577768,0.552391477849561
24,40,2.5,1.4183707144060955,0.5901366082205926
25,40,2.5,1.4521062915597294,0.6285707574430774
26,40,2.5,1.4707092517055258,0.6682910220454144
27,40,2.5,1.4851307778702252,0.7092349173800967
28,40,2.5,1.4971590220437492,0.7525543335851231
0,45,0.5,0.6353504576205127,0.9048437133081325
1,45,0.5,0.6764392503708583,0.920302575177354
2,45,0.5,0.7171308209777822,0.9353912301809787
3,45,0.5,0.7579152052397664,0.9498772541599386
4,45,0.5,0.7986664502324261,0.9643632781388981
5,45,0.5,0.8393386619551368,0.9793344544851196
6,45,0.5,0.8770230180264555,0.9958785131820002
7,45,0.5,0.912765043909715,1.0127333978197757
8,45,0.5,0.9485070697929741,1.0296882784786188
9,45,0.5,0.9842490956762331,1.0467122231218822
10,45,0.5,1.0194300893760309,1.0635004592467923
11,45,0.5,1.0533285383462292,1.0821537591296342
12,45,0.5,1.0901159647296896,1.103190371925224
13,45,0.5,1.1271076784125562,1.1241832078142504
14,45,0.5,1.1622272428075882,1.1455472330521677
15,45,0.5,1.1939114641474202,1.167166701003941
16,45,0.5,1.2228577381165968,1.1883626175510853
17,45,0.5,1.2519356577175023,1.21101352011561
18,45,0.5,1.2787535260477418,1.2337415157404972
19,45,0.5,1.3044069900720732,1.2564695113653843
20,45,0.5,1.3287445292576185,1.2791975069902717
21,45,0.5,1.3530820684431637,1.3028094915413624
22,45,0.5,1.372593902959326,1.324536069845188
23,45,0.5,1.379671124715805,1.3474580714119901
24,45,0.5,1.3867589289277518,1.3706905241584832
25,45,0.5,1.391438591064255,1.393560056866315
26,45,0.5,1.3943752547379382,1.414797080457866
27,45,0.5,1.3966228453724576,1.4351834303431314
28,45,0.5,1.3973754098333815,1.4551184734784384
0,45,1.0,0.5483778312597276,0.6154653520590297
1,45,1.0,0.5918020635332568,0.6332421532891658
2,45,1.0,0.6373329988836709,0.6505695971384516
3,45,1.0,0.682863934234085,0.6669697318465357
4,45,1.0,0.7283948695844991,0.6833698665546196
5,45,1.0,0.7739258049349129,0.6998503968008616
6,45,1.0,0.8218060259774242,0.7163666918985268
7,45,1.0,0.869559948226762,0.7328829869961927
8,45,1.0,0.9165110630763529,0.7503697130094209
9,45,1.0,0.963403184101896,0.7686455609071734
10,45,1.0,1.0048358371503365,0.7891395624953523
11,45,1.0,1.0450292487255919,0.8110232069107145
12,45,1.0,1.0852226603008468,0.8337716271800502
13,45,1.0,1.1254160718761022,0.8573138950901456
14,45,1.0,1.1643789528994162,0.882895923159536
15,45,1.0,1.2025097177940542,0.9086518436328018
16,45,1.0,1.2406404826886932,0.9344077641060674
17,45,1.0,1.2754103590079273,0.9605518591068597
18,45,1.0,1.30631099468191,0.9865168750444876
19,45,1.0,1.3349978433349305,1.014490046957501
20,45,1.0,1.362128720382817,1.0429650385979212
21,45,1.0,1.3868143199474539,1.071439991690043
22,45,1.0,1.407530270902763,1.0978014768958504
23,45,1.0,1.4189423655739355,1.1239320089513611
24,45,1.0,1.4291583400708712,1.150062541006873
25,45,1.0,1.4346495518185425,1.1732388306162425
26,45,1.0,1.433091488414411,1.1937545718384734
27,45,1.0,1.4310676973072722,1.2161702215910062
28,45,1.0,1.4284115950638172,1.2391941164278149
0,45,1.5,0.43795031864110673,0.29385877519000103
1,45,1.5,0.4916887286660107,0.3111772565565472
2,45,1.5,0.5456924628694833,0.32849573792309333
3,45,1.5,0.6031084482083864,0.3469237061649205
4,45,1.5,0.6610759943884563,0.36618565049437624
5,45,1.5,0.7190435405685263,0.3854475948238318
6,45,1.5,0.7764901178964312,0.40599520514448434
7,45,1.5,0.8301456900873256,0.4278165496395498
8,45,1.5,0.8838012622782199,0.4545372178399402
9,45,1.5,0.9374568344691145,0.48510895099432144
10,45,1.5,0.9911124066600088,0.5185665774858649
11,45,1.5,1.044389081768446,0.5521414932656793
12,45,1.5,1.093591130000093,0.5857164090454937
13,45,1.5,1.1414883656110666,0.6192913248253084
14,45,1.5,1.1858581220402007,0.6519952918504508
15,45,1.5,1.2308344682089838,0.6861600659596852
16,45,1.5,1.27708443168035,0.7211771226728977
17,45,1.5,1.3218661123432254,0.7566557175807418
18,45,1.5,1.364760973870691,0.7907105270788329
19,45,1.5,1.4044855623283268,0.8245612388052168
20,45,1.5,1.4413910643912746,0.8573781343036891
21,45,1.5,1.4723595283782716,0.8930087293911276
22,45,1.5,1.5003834667891565,0.9289452858141111
23,45,1.5,1.5137115930615908,0.9648818422370943
24,45,1.5,1.5256075441895134,1.0004173766738067
25,45,1.5,1.5361038209557192,1.0354684527305003
26,45,1.5,1.5462431948215836,1.0710303946443687
27,45,1.5,1.5520179128854046,1.1079685127381733
28,45,1.5,1.5570481146984376,1.1458469773933107
0,45,2.0,0.3375457205908314,0.03849946624483218
1,45,2.0,0.3997069442491137,0.05794332869385575
2,45,2.0,0.4611676362303096,0.07764711274855647
3,45,2.0,0.5222931096852936,0.09783005665025406
4,45,2.0,0.5834185831402776,0.11894680086513741
5,45,2.0,0.6445440565952616,0.14006354508002067
6,45,2.0,0.7056695300502456,0.16118028929490408
7,45,2.0,0.7668648455522049,0.18305376224815456
8,45,2.0,0.8283918970772943,0.2051832319243337
9,45,2.0,0.8899189486023837,0.22869840465218771
10,45,2.0,0.9514460001274729,0.2551486674672816
11,45,2.0,1.0129730516525624,0.28796138987308595
12,45,2.0,1.074500103177652,0.3234649338421071
13,45,2.0,1.1360271547027416,0.36023456068466797
14,45,2.0,1.1975542062278306,0.4002601552892873
15,45,2.0,1.2586284027244163,0.44564890670471063
16,45,2.0,1.3194513040969018,0.4922557586473209
17,45,2.0,1.3780127013339682,0.5396123523239956
18,45,2.0,1.4295513229556487,0.5869689460006703
19,45,2.0,1.476356041076132,0.6348688367214235
20,45,2.0,1.5153697920988909,0.6834080923546183
21,45,2.0,1.5434843643214828,0.7319473479878128
22,45,2.0,1.5680417094269965,0.7804866036210076
23,45,2.0,1.5864310256678242,0.8288071279903567
24,45,2.0,1.5976815483222002,0.8750672427424743
25,45,2.0,1.606614704234424,0.9213273574945927
26,45,2.0,1.616582610648623,0.9662636927748006
27,45,2.0,1.6221837696872854,1.010599354013505
28,45,2.0,1.6246153534141667,1.054329655384875
0,45,2.5,0.3020352220507118,-0.10853207743364379
1,45,2.5,0.35821172790308664,-0.0880571987323093
2,45,2.5,0.41438823375546163,-0.06291963068576298
3,45,2.5,0.4700026044034716,-0.037209018828060395
4,45,2.5,0.52576253527299,-0.01149840697035738
5,45,2.5,0.5826738131152633,0.014212204887345398
6,45,2.5,0.6389990491382833,0.04187542735565099
7,45,2.5,0.6951100151325067,0.07003254797491874
8,45,2.5,0.751572644637774,0.09902487865033215
9,45,2.5,0.8083226820356277,0.13124269652968185
10,45,2.5,0.8650727194334822,0.16418856225485778
11,45,2.5,0.9218227568313364,0.1971909003312255
12,45,2.5,0.9785727942291909,0.23058969634049603
13,45,2.5,1.0324933024058667,0.26512985932117844
14,45,2.5,1.0843622604600571,0.3020700948352515
15,45,2.5,1.1347723770657976,0.3393810821792384
16,45,2.5,1.1841771683242157,0.3753187924823706
17,45,2.5,1.2335819595826343,0.4121410861917629
18,45,2.5,1.2829787123804683,0.44896337990115526
19,45,2.5,1.3317616513354213,0.48578567361054764
20,45,2.5,1.3805445902903755,0.5226079673199401
21,45,2.5,1.42835576334203,0.5595477089444831
22,45,2.5,1.4738565970887885,0.5983778963287749
23,45,2.5,1.516754899930038,0.6373806087607042
24,45,2.5,1.5556644153938848,0.6763426435285469
25,45,2.5,1.5879861330699403,0.7173704275215181
26,45,2.5,1.6048109096372325,0.7618391185501578
27,45,2.5,1.6223677991574819,0.8063078095787971
28,45,2.5,1.6380119483532156,0.8531956748428335
0,50,0.5,0.7231043800664982,0.9608654840100347
1,50,0.5,0.7627953865045269,0.9766984703134566
2,50,0.5,0.8022159200135452,0.9922820853364768
3,50,0.5,0.8396917615700119,1.0079962654876307
4,50,0.5,0.8772519243332817,1.0239373893308719
5,50,0.5,0.9158591903407862,1.039211939168374
6,50,0.5,0.9550983965514694,1.0544864890058765
7,50,0.5,0.9943376027621535,1.0697610388433791
8,50,0.5,1.035378823402889,1.0875500094441817
9,50,0.5,1.0705678282301476,1.1070060917789444
10,50,0.5,1.1060570095013624,1.126744309179717
11,50,0.5,1.1405278945678987,1.1465514219467927
12,50,0.5,1.1740494260991514,1.1663585347138683
13,50,0.5,1.2075709576304046,1.1863700896950415
14,50,0.5,1.2410924891616577,1.2084520949937907
15,50,0.5,1.2708927155160563,1.231312460667363
16,50,0.5,1.2994952882667983,1.2539994149598759
17,50,0.5,1.3278147937471638,1.2766863692523887
18,50,0.5,1.356146181023714,1.2993733235449012
19,50,0.5,1.381975990710793,1.322060277837414
20,50,0.5,1.4057420661584763,1.3447472321299265
21,50,0.5,1.4273244622330419,1.367434186422439
22,50,0.5,1.4489068583076072,1.3887814966713408
23,50,0.5,1.4642226264708784,1.4089249767335286
24,50,0.5,1.4709720709664473,1.4299074679072699
25,50,0.5,1.4758657008792202,1.451765043424609
26,50,0.5,1.4800792217696603,1.4762622162192403
27,50,0.5,1.4812940995188173,1.4998098620251705
28,50,0.5,1.4818717504277898,1.5195447775583917
0,50,1.0,0.6332451318489702,0.6759125232302331
1,50,1.0,0.6762843273038375,0.6932660911827937
2,50,1.0,0.7194144585704947,0.7106196591353544
3,50,1.0,0.7657054602740807,0.727973227087915
4,50,1.0,0.8145090261876298,0.74444071130124
5,50,1.0,0.8618697478150983,0.7600484163030035
6,50,1.0,0.9082936873113632,0.7783180058454447
7,50,1.0,0.9543086562023411,0.79720025193771
8,50,1.0,0.9987295166148082,0.8175408900457442
9,50,1.0,1.0431503770272752,0.838576645711393
10,50,1.0,1.0874280863965566,0.8596124013770412
11,50,1.0,1.1309662597897236,0.8810213086336702
12,50,1.0,1.1728529222999569,0.9040879269855094
13,50,1.0,1.2088518617316844,0.9286181943154973
14,50,1.0,1.2448508011634125,0.9541912541461349
15,50,1.0,1.2808497405951407,0.979764313976773
16,50,1.0,1.3148634476129657,1.0053373738074112
17,50,1.0,1.348814956863862,1.030910433638049
18,50,1.0,1.3805794244216016,1.0564834934686869
19,50,1.0,1.4074132087102786,1.0820565532993247
20,50,1.0,1.433638393812878,1.107200050547335
21,50,1.0,1.4598635789154775,1.1335606240358547
22,50,1.0,1.4860887640180775,1.160798876166082
23,50,1.0,1.5010172277180507,1.1869294082215935
24,50,1.0,1.5127829084793067,1.2130599402771043
25,50,1.0,1.5232974937519734,1.2392389899418434
26,50,1.0,1.5252888829407412,1.2665353093899383
27,50,1.0,1.5257737917666356,1.2896782345895208
28,50,1.0,1.5236498172309378,1.3118774286429777
0,50,1.5,0.5480587196847835,0.3619966786277604
1,50,1.5,0.6028001074694587,0.38065877408248855
2,50,1.5,0.6597654188185185,0.3995508063862448
3,50,1.5,0.7177435231951106,0.4188127507157004
4,50,1.5,0.7730705583972277,0.4380746950451561
5,50,1.5,0.8267261305881222,0.4575651368058618
6,50,1.5,0.8803817027790168,0.4824942556070731
7,50,1.5,0.9340372749699108,0.5087877258927611
8,50,1.5,0.9876928471608051,0.5358457979343304
9,50,1.5,1.0398509978657644,0.5656681572531905
10,50,1.5,1.0889191737668342,0.5961902372497727
11,50,1.5,1.1379461922270109,0.6267123172463542
12,50,1.5,1.1854663597425326,0.6572017806980879
13,50,1.5,1.232561845402239,0.6868739515140697
14,50,1.5,1.2796573310619457,0.7183331337472398
15,50,1.5,1.3297215807714877,0.7510653079385411
16,50,1.5,1.3771813605403975,0.7835458950783556
17,50,1.5,1.4202344477179578,0.8162279002350054
18,50,1.5,1.460222957341964,0.8496623521431034
19,50,1.5,1.4981193526362655,0.8826199386044596
20,50,1.5,1.5358910909630017,0.9157937246675677
21,50,1.5,1.5671968552061817,0.9493843587781122
22,50,1.5,1.5972377255901922,0.9861936765405585
23,50,1.5,1.6120537579836052,1.0230446228524057
24,50,1.5,1.6234905787718763,1.0591008823641408
25,50,1.5,1.6341740260899098,1.0964908331254655
26,50,1.5,1.6443342387305566,1.1338807838867906
27,50,1.5,1.6532025982770897,1.1716925474567348
28,50,1.5,1.6589486389963584,1.209571012111872
0,50,2.0,0.44628166246772455,0.12480507110722373
1,50,2.0,0.5081562331168263,0.14592181532210696
2,50,2.0,0.5700308037659279,0.1670385595369902
3,50,2.0,0.6319053744150298,0.18815530375187367
4,50,2.0,0.6937799450641313,0.2092720479667568
5,50,2.0,0.7556545157132328,0.23038879218164005
6,50,2.0,0.8175290863623346,0.2515055363965236
7,50,2.0,0.8794036570114367,0.27262228061140686
8,50,2.0,0.941278227660538,0.2937390248262904
9,50,2.0,1.0031527983096398,0.31485576904117346
10,50,2.0,1.0650273689587417,0.33597251325605704
11,50,2.0,1.1269019396078435,0.3572462999417881
12,50,2.0,1.1887765102569448,0.38777095785784055
13,50,2.0,1.250651080906047,0.43590647610782535
14,50,2.0,1.3125256515551482,0.48444573174102007
15,50,2.0,1.3744002222042504,0.5329849873742143
16,50,2.0,1.436274792853352,0.5815242430074093
17,50,2.0,1.494195269043968,0.6300634986406038
18,50,2.0,1.5505167341861192,0.6786027542737987
19,50,2.0,1.6061365993214451,0.7271420099069934
20,50,2.0,1.6520377064924354,0.7756812655401883
21,50,2.0,1.6913916845167232,0.8242205211733825
22,50,2.0,1.7195276506243333,0.8727597768065775
23,50,2.0,1.73101342082466,0.921299032439772
24,50,2.0,1.7363000486950466,0.9698382880729667
25,50,2.0,1.7415753542461099,1.0183775437061617
26,50,2.0,1.7468506597971725,1.0669167993393565
27,50,2.0,1.752125965348236,1.1154560549725505
28,50,2.0,1.7560919230380678,1.1625200594158727
0,50,2.5,0.4183991410448255,-0.021577607505710764
1,50,2.5,0.4791662170738718,0.0001104132397666685
2,50,2.5,0.5396165497917398,0.021798433985243754
3,50,2.5,0.5993944521503431,0.04688872553691274
4,50,2.5,0.6594833995976439,0.07293435147368478
5,50,2.5,0.7171715635613796,0.099499675894638
6,50,2.5,0.7737522841991014,0.126690445529208
7,50,2.5,0.8303330048368232,0.15437852681527053
8,50,2.5,0.8869137254745454,0.18294109218319105
9,50,2.5,0.943494446112267,0.21335733559344916
10,50,2.5,1.0000751667499888,0.2437735790037075
11,50,2.5,1.0566558873877108,0.2750479357290637
12,50,2.5,1.1132366080254326,0.30899236645412437
13,50,2.5,1.1698830435361296,0.34297015705992023
14,50,2.5,1.2236725754086066,0.37867727392341016
15,50,2.5,1.27575040717471,0.4152924113069209
16,50,2.5,1.3277748785734504,0.45467756433888823
17,50,2.5,1.3772544965811655,0.49468112048168206
18,50,2.5,1.4265776339296325,0.5358878118949684
19,50,2.5,1.4759007712781005,0.5770945033082543
20,50,2.5,1.5252239086265686,0.618301194721541
21,50,2.5,1.5745470459750366,0.6573800995918162
22,50,2.5,1.6234375797898914,0.6963021725924987
23,50,2.5,1.6703517006509183,0.7383053743343555
24,50,2.5,1.7083999174965128,0.78062965118844
25,50,2.5,1.7324836530050625,0.8229539280425248
26,50,2.5,1.7483241771153448,0.8672315960050682
27,50,2.5,1.761922742239272,0.9134613871495793
28,50,2.5,1.7755213073631997,0.9604765208977154
